zip,latitude,longitude
55816,47.64,-92.44
55901,44.05,-92.49
55902,43.99,-92.49
55903,44,-92.54
55904,43.99,-92.43
55905,44.02,-92.47
55906,44.06,-92.44
55909,43.56,-92.73
55910,44.13,-91.96
55912,43.67,-92.98
55917,43.88,-93.08
55918,43.74,-92.86
55919,43.66,-91.29
55920,44.02,-92.64
55921,43.63,-91.49
55922,43.57,-91.91
55923,43.84,-92.16
55924,44.04,-93.02
55925,43.91,-91.39
55926,43.73,-92.71
55927,44.03,-92.87
55929,43.98,-92.14
55931,43.51,-91.47
55932,44.14,-92.28
55933,43.65,-92.71
55934,44.01,-92.25
55935,43.75,-92.13
55936,43.72,-92.58
55939,43.55,-92.05
55940,43.89,-92.81
55941,43.76,-91.36
55942,44.02,-91.68
55943,43.77,-91.58
55944,44.04,-92.75
55945,44.27,-92.05
55946,44.27,-92.97
55947,43.83,-91.34
55949,43.71,-91.96
55950,43.74,-92.97
55951,43.53,-92.52
55952,43.96,-91.85
55953,43.52,-92.96
55954,43.5,-91.89
55955,44.07,-92.76
55956,44.27,-92.54
55957,44.24,-92.29
55959,44.09,-91.74
55960,44.15,-92.54
55961,43.61,-92.46
55962,43.76,-91.85
55963,44.2,-92.65
55964,44.16,-92.17
55965,43.65,-92.12
55967,43.79,-92.5
55968,44.34,-92.28
55969,44.08,-91.85
55970,43.6,-92.84
55971,43.81,-91.75
55972,43.98,-92.06
55973,43.8,-92.78
55974,43.57,-91.65
55975,43.69,-92.37
55976,43.86,-92.5
55977,43.55,-92.66
55978,44.3,-92.18
55979,43.93,-91.95
55981,44.37,-92.04
55982,43.82,-92.88
55983,44.29,-92.8
55985,44.16,-92.89
55987,44.03,-91.65
55988,44.03,-91.77
55990,43.71,-92.26
55991,44.24,-92.41
55992,44.3,-92.68
56001,44.16,-93.99
56002,44.06,-94.07
56003,44.18,-94.04
56006,44.06,-94.07
56007,43.65,-93.37
56009,43.67,-93.56
56010,43.9,-94.21
56011,44.62,-93.77
56013,43.63,-94.1
56014,43.59,-93.82
56016,43.76,-93.33
56017,44.3,-93.8
56019,44.12,-94.89
56020,43.61,-93.53
56021,44.28,-94.31
56022,44.05,-94.84
56023,43.78,-94.01
56024,44.15,-93.87
56025,43.76,-93.91
56026,43.88,-93.29
56027,43.48,-94.1
56028,44.21,-93.69
56029,43.52,-93.52
56030,44.33,-94.61
56031,43.65,-94.46
56032,43.77,-93.56
56033,43.58,-93.94
56034,44.03,-94.18
56035,43.82,-93.27
56036,43.55,-93.22
56037,44.02,-94.05
56039,43.68,-94.34
56041,44.15,-94.52
56042,43.8,-93.49
56043,43.65,-93.22
56044,44.56,-93.95
56045,43.76,-93.19
56046,43.96,-93.27
56047,43.74,-94.23
56048,44.1,-93.71
56050,44.28,-93.96
56051,43.54,-93.71
56052,44.32,-93.57
56054,44.43,-94.38
56055,44.13,-94.24
56056,44.07,-94.57
56057,44.39,-93.73
56058,44.45,-93.91
56060,43.93,-94.44
56062,44.05,-94.42
56063,44.2,-93.82
56064,43.72,-93.45
56065,43.93,-93.93
56068,43.85,-93.82
56069,44.43,-93.57
56071,44.55,-93.58
56072,43.9,-93.53
56073,44.31,-94.46
56074,44.33,-94.2
56075,43.74,-94.44
56076,43.67,-93.12
56078,44.01,-93.78
56080,44.08,-93.86
56081,43.99,-94.63
56082,44.34,-93.99
56083,44.22,-95.13
56084,44.3,-94.74
56085,44.3,-94.73
56087,44.24,-94.98
56088,43.83,-94.44
56089,43.56,-93.43
56090,43.96,-94.22
56091,43.93,-93.69
56093,44.07,-93.51
56096,44.23,-93.59
56097,43.73,-93.72
56098,43.76,-94.18
56101,43.87,-95.13
56110,43.63,-95.94
56111,43.65,-94.87
56113,44.4,-96.17
56114,43.97,-95.61
56115,44.23,-95.9
56116,43.62,-96.39
56117,43.51,-95.69
56118,43.94,-95.03
56119,43.7,-95.47
56120,43.96,-94.8
56121,43.54,-94.63
56122,43.9,-95.96
56123,44.08,-95.59
56125,44.05,-95.55
56126,43.82,-95.52
56127,43.56,-94.77
56128,43.89,-96.13
56129,43.5,-95.91
56130,44.24,-96.05
56131,43.86,-95.59
56132,44.21,-95.76
56134,43.78,-96.22
56135,46.83,-94.43
56136,44.51,-96.41
56137,43.83,-95.35
56138,43.53,-96.37
56139,44.09,-96.18
56140,43.91,-96.37
56141,43.88,-95.77
56142,44.48,-96.23
56143,43.63,-95
56144,43.85,-96.39
56145,44.06,-95.19
56146,43.67,-96.25
56147,43.75,-96.07
56149,44.27,-96.31
56150,43.65,-95.2
56151,44.02,-95.91
56152,44.23,-95.28
56153,43.83,-96.02
56155,43.76,-95.94
56156,43.65,-96.23
56157,44.4,-95.93
56158,43.64,-96.06
56159,43.94,-94.93
56160,43.85,-94.77
56161,43.72,-95.33
56162,43.84,-94.68
56164,44.02,-96.32
56165,43.73,-95.7
56166,44.21,-95.36
56167,43.54,-95.39
56168,43.61,-95.81
56169,44.32,-95.99
56170,44.18,-96.07
56171,43.66,-94.74
56172,44.01,-95.76
56173,43.52,-96.24
56174,44.03,-95.31
56175,44.26,-95.62
56176,43.77,-94.73
56177,43.89,-96.25
56178,44.27,-96.12
56180,44.25,-95.47
56181,43.67,-94.62
56183,44.04,-95.41
56185,43.78,-95.83
56186,44.03,-96.07
56187,43.62,-95.6
56201,45.12,-95.05
56207,45.53,-96.06
56208,45.23,-96.01
56209,45.13,-94.79
56210,45.56,-96.56
56211,45.59,-96.69
56212,45.14,-96.33
56214,44.59,-95.33
56215,45.32,-95.57
56216,44.95,-95.06
56218,44.84,-95.94
56219,45.61,-96.82
56220,44.73,-96.29
56221,45.56,-96.19
56222,44.97,-95.37
56223,44.76,-95.82
56224,44.38,-95.07
56225,45.46,-96.45
56226,45.41,-95.69
56227,45.29,-96.17
56228,44.93,-94.68
56229,44.61,-95.71
56230,44.79,-95.1
56231,45.27,-95.77
56232,44.93,-96.05
56235,45.7,-96.02
56236,45.66,-96.4
56237,44.62,-95.43
56239,44.52,-95.9
56240,45.57,-96.46
56241,44.79,-95.57
56243,45.17,-94.69
56244,45.49,-95.78
56245,44.69,-95.65
56246,45.34,-94.83
56248,45.8,-96.14
56249,45.3,-95.9
56251,45.13,-94.92
56252,45.19,-95.3
56253,44.96,-94.89
56255,44.4,-95.42
56256,45.04,-96.2
56257,44.99,-96.41
56258,44.45,-95.77
56260,44.94,-95.48
56262,45.11,-95.87
56263,44.42,-95.55
56264,44.59,-95.98
56265,44.99,-95.71
56266,44.42,-94.92
56267,45.58,-95.91
56270,44.55,-94.99
56271,45.24,-95.42
56273,45.33,-95
56274,45.9,-96.24
56276,45.25,-96.33
56277,44.77,-95
56278,45.34,-96.4
56279,45.2,-95.18
56280,44.63,-96.17
56281,44.95,-95.18
56282,45.03,-95.22
56283,44.54,-95.13
56284,44.78,-95.21
56285,44.8,-95.35
56286,44.72,-96.05
56287,44.48,-95.33
56288,45.24,-94.95
56289,45.34,-95.22
56291,44.6,-96.07
56292,44.5,-95.45
56293,44.4,-95.26
56294,44.32,-95.21
56295,45.02,-95.83
56296,45.82,-96.48
56297,44.64,-95.55
56301,45.53,-94.21
56302,45.49,-94.64
56303,45.57,-94.19
56304,45.55,-94.11
56307,45.63,-94.58
56308,45.89,-95.38
56309,46.08,-95.81
56310,45.62,-94.45
56311,45.9,-95.88
56312,45.46,-94.97
56313,45.79,-93.55
56314,45.81,-94.43
56315,45.97,-95.59
56316,45.51,-95.14
56317,46.06,-94.21
56318,45.85,-94.67
56319,45.99,-95.27
56320,45.46,-94.43
56321,45.58,-94.42
56323,45.63,-95.73
56324,46.17,-95.9
56325,45.56,-94.95
56326,46.01,-95.68
56327,45.78,-95.6
56328,45.95,-94.53
56329,45.7,-93.9
56330,45.73,-93.73
56331,45.68,-94.67
56332,45.95,-95.51
56333,45.69,-94.06
56334,45.61,-95.35
56335,45.6,-94.86
56336,45.82,-94.76
56338,46.04,-93.92
56339,45.83,-95.81
56340,45.75,-94.46
56341,45.83,-95.54
56342,46.21,-93.46
56343,45.8,-95.67
56344,46.06,-94.21
56345,45.99,-94.37
56347,45.97,-94.86
56349,45.73,-95.53
56350,46.27,-93.26
56352,45.66,-94.81
56353,45.76,-93.63
56354,46.06,-95.28
56355,45.92,-95.24
56356,45.63,-94.75
56357,45.7,-93.8
56358,45.83,-93.44
56359,46.07,-93.67
56360,45.88,-95.1
56361,46.16,-95.34
56362,45.39,-94.71
56363,45.7,-93.65
56364,46,-94.08
56366,47.57,-93.9
56367,45.75,-94.18
56368,45.45,-94.53
56369,45.47,-94.34
56371,45.43,-94.64
56372,45.53,-94.59
56373,45.84,-94.26
56374,45.58,-94.33
56375,45.7,-94.28
56376,45.5,-94.66
56377,45.62,-94.21
56378,45.73,-94.97
56379,45.61,-94.14
56381,45.58,-95.55
56382,45.9,-94.62
56384,45.81,-94.57
56385,45.7,-95.21
56386,46.11,-93.52
56387,45.55,-94.22
56388,45.95,-93.85
56389,45.8,-95.08
56393,45.53,-94.59
56395,45.53,-94.59
56396,45.53,-94.59
56397,45.53,-94.59
56398,45.53,-94.59
56399,45.53,-94.59
56401,46.35,-94.16
56425,46.35,-94.27
56430,46.86,-94.64
56431,46.51,-93.66
56432,45.91,-94.63
56433,46.98,-94.71
56434,46.38,-94.94
56435,46.82,-94.5
56436,47.14,-94.69
56437,46.25,-95.06
56438,46.15,-94.83
56440,46.13,-94.95
56441,46.53,-93.98
56442,46.67,-94.11
56443,46.19,-94.62
56444,46.44,-93.89
56446,46.15,-95.07
56447,46.74,-93.94
56448,46.75,-94.07
56449,46.17,-94.29
56450,46.24,-93.82
56452,46.96,-94.46
56453,46.32,-95.15
56455,46.48,-94
56456,46.65,-94.34
56458,47.21,-94.97
56459,46.5,-94.25
56460,47.24,-95.27
56461,47.26,-94.84
56464,46.77,-95.1
56465,46.53,-94.11
56466,46.36,-94.64
56467,46.97,-94.85
56468,46.5,-94.29
56469,46.7,-93.52
56470,46.97,-95.07
56472,46.6,-94.3
56473,46.37,-94.48
56474,46.72,-94.39
56475,46.1,-94.51
56477,46.63,-95.01
56478,46.61,-94.9
56479,46.38,-94.81
56481,46.43,-94.96
56482,46.45,-95.14
56483,46.44,-95.14
56484,47.1,-94.53
56501,46.81,-95.85
56502,46.93,-95.68
56508,46.73,-96
56510,47.32,-96.52
56511,46.86,-96
56513,46.72,-96.55
56514,46.65,-96.43
56515,46.28,-95.71
56516,47.45,-95.99
56517,47.55,-96.53
56518,46.47,-95.26
56519,47.16,-96.51
56520,46.27,-96.55
56521,47.02,-95.87
56522,46.13,-96.4
56523,47.65,-96.8
56524,46.24,-95.62
56525,46.66,-96.75
56527,46.38,-95.32
56528,46.53,-95.8
56529,46.88,-96.7
56531,45.99,-95.97
56533,46.41,-96.16
56534,46.47,-96.01
56535,47.67,-96.04
56536,47.05,-96.54
56537,46.28,-96.07
56538,46.41,-95.71
56540,47.56,-96.27
56541,47.33,-96.47
56542,47.57,-95.74
56543,46.29,-96.33
56544,46.74,-95.63
56545,47.36,-96.24
56546,47.1,-96.74
56547,46.88,-96.56
56548,47.36,-96.78
56549,46.86,-96.31
56550,47.27,-96.76
56551,46.32,-95.45
56552,46.99,-96.24
56553,46.43,-96.62
56554,46.86,-96.11
56556,47.66,-95.88
56557,47.33,-95.88
56560,46.86,-96.75
56561,46.89,-96.51
56562,46.89,-96.51
56563,46.89,-96.51
56565,46.04,-96.32
56566,47.26,-95.62
56567,46.53,-95.38
56568,47.54,-96.78
56569,47.09,-95.84
56570,46.9,-95.36
56571,46.43,-95.56
56572,46.61,-96.07
56573,46.61,-95.56
56574,47.2,-96.73
56575,47.04,-95.43
56576,46.47,-95.7
56577,46.93,-95.68
56578,46.92,-95.67
56579,46.46,-96.34
56580,46.75,-96.64
56581,47.46,-96.79
56583,46.01,-96.4
56584,47.25,-96.25
56585,47.09,-96.25
56586,46.33,-95.85
56587,46.64,-95.83
56588,46.25,-95.53
56589,47.17,-95.75
56590,46.03,-96.14
56591,46.93,-95.68
56592,47.53,-96.01
56593,46.82,-95.39
56594,46.57,-96.67
56601,47.5,-94.87
56619,47.63,-94.82
56621,47.44,-95.41
56623,48.66,-94.55
56626,47.34,-94.25
56627,48.19,-93.81
56628,47.67,-93.59
56629,48.55,-94.18
56630,47.72,-94.53
56631,47.09,-93.92
56633,47.37,-94.59
56634,47.67,-95.43
56636,47.38,-93.85
56637,47.61,-93.83
56639,47.85,-93.51
56641,47.24,-94.23
56643,46.63,-93.52
56644,47.76,-95.51
56646,47.77,-95.64
56647,47.67,-94.62
56649,48.58,-93.38
56650,48,-94.56
56651,47.47,-95.65
56652,47.7,-95.22
56653,48.37,-93.56
56654,48.53,-93.84
56655,46.98,-94.22
56657,47.58,-93.63
56658,48.28,-93.76
56659,47.65,-94.05
56660,47.95,-94.21
56661,47.82,-94.19
56662,46.85,-93.94
56663,47.46,-94.45
56666,48.02,-94.88
56667,47.75,-94.91
56668,48.6,-93.3
56669,48.44,-93.14
56670,47.85,-94.93
56671,47.87,-95.14
56672,47.04,-94.03
56673,48.73,-95.09
56676,47.51,-95.22
56678,47.51,-95.11
56679,48.28,-93.76
56680,47.66,-93.95
56681,47.62,-94.24
56682,48.77,-95.75
56683,47.69,-94.72
56684,47.86,-95.7
56685,48.15,-94.52
56686,48.79,-94.91
56687,47.5,-94.99
56688,47.76,-93.93
56701,48.12,-96.18
56710,48.19,-97
56711,49.34,-95.04
56712,48.07,-96.75
56713,48.34,-96.79
56714,48.8,-96.02
56715,47.81,-95.98
56716,47.76,-96.58
56720,48.57,-96.9
56721,47.96,-96.99
56722,47.97,-96.67
56723,47.83,-96.83
56724,48.45,-95.74
56725,48.13,-95.82
56726,48.7,-96.21
56727,48.32,-95.48
56728,48.79,-96.95
56729,48.66,-96.6
56731,48.91,-97.1
56732,48.57,-96.48
56733,48.63,-96.92
56734,48.73,-96.63
56735,48.89,-96.68
56736,47.7,-96.15
56737,48.44,-96.07
56738,48.35,-96.33
56740,48.77,-96.81
56741,49.24,-94.84
56742,47.9,-95.85
56744,48.23,-97.12
56748,47.92,-96.03
56750,47.89,-96.29
56751,48.82,-95.75
56754,48.01,-96.2
56755,48.95,-97.14
56756,48.87,-95.51
56757,48.48,-96.83
56758,48.47,-96.5
56759,48.57,-96.07
56760,48.23,-96.45
56761,48.61,-95.66
56762,48.2,-96.74
56763,48.89,-95.34
57001,42.97,-96.64
57002,44.29,-96.68
57003,43.73,-96.75
57004,43.07,-96.79
57005,43.59,-96.58
57006,44.31,-96.79
57007,44.37,-96.79
57010,42.82,-96.82
57012,43.61,-97.26
57013,43.29,-96.6
57014,43.11,-96.96
57015,43.41,-96.98
57016,43.9,-96.96
57017,44,-96.81
57018,43.8,-96.96
57020,43.67,-96.82
57021,43.27,-96.99
57022,43.83,-96.71
57024,44,-96.66
57025,42.73,-96.7
57026,44.25,-96.52
57027,43.19,-96.52
57028,44.05,-96.59
57029,43.34,-97.47
57030,43.74,-96.54
57031,42.89,-97.19
57032,43.42,-96.68
57033,43.61,-96.95
57034,43.13,-96.52
57035,43.64,-97.07
57036,43.28,-97.15
57037,43.1,-97.25
57038,42.59,-96.58
57039,43.35,-96.87
57040,43.06,-97.59
57041,43.72,-96.87
57042,44,-97.13
57043,43.42,-97.29
57044,42.85,-97.08
57045,43.21,-97.54
57046,42.95,-97.29
57047,43.51,-97.22
57048,43.73,-97.19
57049,42.52,-96.5
57050,44.16,-97.01
57051,44.22,-97.34
57052,43.29,-97.71
57053,43.41,-97.13
57054,44.13,-97.24
57055,43.67,-96.73
57056,43.52,-96.56
57057,44.1,-96.96
57058,43.73,-97.39
57059,43.13,-97.75
57061,44.25,-97.04
57062,42.86,-97.93
57063,42.94,-97.69
57064,43.45,-96.84
57065,43.92,-96.66
57066,42.99,-97.86
57067,43.01,-97.49
57068,43.58,-96.49
57069,42.81,-96.95
57070,43.19,-97.13
57071,44.28,-96.94
57072,42.99,-97.2
57073,43.01,-97.05
57074,44.16,-96.46
57075,43.99,-96.97
57076,43.99,-97.37
57077,43.33,-96.76
57078,42.89,-97.41
57079,42.87,-97.39
57101,43.55,-96.69
57103,43.54,-96.7
57104,43.56,-96.73
57105,43.53,-96.73
57106,43.51,-96.8
57107,43.58,-96.8
57108,43.49,-96.72
57109,43.67,-96.79
57110,43.54,-96.66
57115,43.52,-96.87
57117,43.67,-96.79
57118,43.67,-96.79
57188,43.67,-96.79
57189,43.67,-96.79
57192,43.67,-96.79
57193,43.67,-96.79
57194,43.67,-96.79
57195,43.67,-96.79
57196,43.67,-96.79
57197,43.67,-96.79
57198,43.67,-96.79
57201,44.92,-97.11
57202,44.98,-97.19
57211,44.54,-97.36
57212,44.38,-97.14
57213,44.55,-96.52
57214,44.48,-97.21
57216,45.29,-96.5
57217,45.09,-97.69
57218,44.65,-96.59
57219,45.28,-97.79
57220,44.46,-96.92
57221,44.59,-97.46
57223,44.72,-97.01
57224,45.86,-97.15
57225,44.88,-97.75
57226,44.79,-96.7
57227,45.38,-96.65
57230,44.35,-97.47
57231,44.37,-97.57
57232,45.63,-97.36
57233,44.49,-97.42
57234,44.59,-96.91
57235,45.05,-97.31
57236,44.97,-97.59
57237,44.8,-96.5
57238,44.87,-96.86
57239,45.49,-97.32
57241,44.7,-97.22
57242,44.78,-97.35
57243,44.92,-97.43
57244,44.42,-97.24
57245,44.89,-96.92
57246,45.05,-96.66
57247,45.73,-97.43
57248,44.58,-97.18
57249,44.36,-97.35
57251,45.27,-96.93
57252,45.22,-96.61
57253,45.15,-96.84
57255,45.86,-96.92
57256,45.22,-97.2
57257,45.48,-97.02
57258,44.89,-97.92
57259,45.01,-96.55
57260,45.87,-96.72
57261,45.54,-97.54
57262,45.67,-97.05
57263,45.13,-97.03
57264,45.1,-96.79
57265,45.01,-96.79
57266,45.28,-97.11
57268,44.57,-96.68
57269,45.23,-96.79
57270,45.84,-97.37
57271,44.74,-97.5
57272,45.08,-97.48
57273,45.37,-97.29
57274,45.32,-97.54
57276,44.43,-96.63
57278,44.62,-97.68
57279,45.39,-96.82
57301,43.71,-98.03
57309,43.38,-96.81
57311,43.65,-97.77
57312,44.2,-98.37
57313,43.3,-98.35
57314,44.05,-98
57315,43.01,-98.05
57317,43.1,-98.97
57319,43.55,-97.45
57321,43.87,-97.54
57322,44.64,-97.97
57323,44.16,-97.72
57324,44.31,-98.05
57325,43.78,-99.3
57326,43.72,-99.13
57328,43.44,-98.44
57329,43,-98.16
57330,43.26,-98.16
57331,43.48,-98.05
57332,43.57,-97.64
57334,43.55,-98
57335,43.04,-98.75
57337,44.01,-97.79
57339,44.07,-99.43
57340,43.77,-97.84
57341,44.07,-99.01
57342,43.26,-98.7
57344,43.45,-98.62
57345,44.6,-99.45
57346,44.25,-99.45
57347,43.73,-97.61
57348,44.63,-98.37
57349,44.03,-97.56
57350,44.38,-98.21
57353,44.39,-97.83
57354,43.33,-97.76
57355,43.75,-98.97
57356,43.14,-98.51
57357,43.14,-98.43
57358,44.07,-98.43
57359,43.9,-98.15
57361,43.01,-98.42
57362,44.52,-99.03
57363,43.69,-98.26
57364,43.43,-98.61
57365,43.81,-99.39
57366,43.39,-97.95
57367,43.06,-98.53
57368,43.73,-98.47
57369,43.44,-98.89
57370,43.85,-99.16
57371,44.43,-99.22
57373,44.51,-98.89
57374,43.74,-97.6
57375,43.56,-98.47
57376,43.22,-97.95
57379,44.28,-98.53
57380,43.05,-98.3
57381,44.43,-98.71
57382,44.05,-98.64
57383,43.69,-98.7
57384,44.41,-98.47
57385,44.05,-98.29
57386,44.49,-97.98
57399,44.41,-98.28
57401,45.47,-98.5
57402,45.59,-98.35
57411,45.47,-99.26
57420,45.33,-100.12
57421,45.76,-97.93
57422,45.42,-97.93
57424,45.01,-98.52
57426,45.73,-98.51
57427,45.5,-98.3
57428,45.46,-99.68
57429,45.16,-98.32
57430,45.83,-97.74
57432,45.67,-98.02
57433,45.63,-98.31
57434,45.18,-98.09
57435,45.16,-98.92
57436,44.86,-98.09
57437,45.8,-99.62
57438,45.07,-99.13
57439,45.33,-98.08
57440,44.86,-98.27
57441,45.83,-98.52
57442,45.01,-100.05
57443,45.7,-98.32
57445,45.46,-98.13
57446,45.86,-98.19
57448,45.59,-99.45
57449,45.73,-98.22
57450,45.25,-99.84
57451,45.44,-99.02
57452,45.55,-99.88
57454,45.61,-97.76
57455,45.04,-99.77
57456,45.74,-98.94
57457,45.89,-99.15
57460,45.26,-98.65
57461,45.15,-98.42
57462,45.43,-98.77
57465,45.15,-98.66
57466,45.21,-99.48
57467,44.85,-99.12
57468,45.49,-97.79
57469,44.86,-98.54
57470,44.9,-98.87
57471,45.42,-99.31
57472,45.49,-100.05
57473,45.02,-99.5
57474,45.29,-98.28
57475,45.22,-99.63
57476,44.71,-98.62
57477,45.03,-98.14
57479,45.32,-98.46
57481,45.66,-98.62
57501,44.43,-100.29
57520,44.83,-100.11
57521,43.84,-101.27
57522,44.5,-99.99
57523,43.19,-99.28
57526,43.48,-100.19
57528,43.21,-99.76
57529,43.26,-99.56
57531,43.99,-100.53
57532,44.33,-100.43
57533,43.23,-99.42
57534,43.63,-99.75
57536,44.46,-99.78
57537,44.55,-101.13
57538,43.07,-99.17
57540,44.47,-99.62
57541,43.62,-99.93
57542,43.57,-99.48
57543,43.83,-101.53
57544,43.91,-99.82
57547,43.5,-101.52
57548,44.06,-99.55
57551,43.22,-101.66
57552,44.16,-101.19
57553,44.48,-101.64
57555,43.23,-100.65
57557,44.48,-100.53
57559,43.89,-100.74
57560,43.49,-101.16
57562,43.91,-101
57563,43.36,-100.39
57564,44.69,-100.04
57565,45.43,-101.08
57566,43.32,-101.06
57567,44.04,-101.71
57568,43.89,-100.06
57569,43.84,-99.57
57570,43.23,-100.91
57571,43.09,-99.1
57572,43.11,-100.95
57574,43.13,-101.37
57576,43.93,-100.29
57577,43.55,-101.67
57578,43.03,-99.82
57579,43.58,-100.78
57580,43.29,-99.97
57584,43.53,-100.09
57585,43.56,-100.38
57601,45.47,-100.46
57620,45.45,-102.5
57621,45.76,-101.07
57622,44.62,-101.53
57623,45.1,-101.64
57625,44.93,-101.19
57626,44.95,-102.03
57628,45.56,-101.2
57629,44.99,-101.57
57630,45.1,-100.88
57631,45.59,-100.28
57632,45.83,-100.1
57633,45.45,-101.45
57634,45.81,-101.86
57636,45.04,-101.42
57638,46.03,-102.11
57639,45.71,-101.15
57640,45.77,-102.7
57641,45.87,-101.32
57642,45.8,-100.77
57643,45.71,-101.15
57644,45.4,-102.13
57645,45.88,-101.71
57646,45.7,-100.09
57647,45.1,-100.88
57648,45.9,-100.29
57649,45.51,-102.86
57650,45.85,-103.01
57651,45.41,-103.15
57652,45.13,-100.56
57653,45.69,-102.25
57656,45.35,-101.06
57657,45.52,-100.88
57658,45.69,-100.52
57659,45.71,-101.15
57660,45.83,-101.48
57661,45.2,-100.85
57671,45.92,-101.35
57673,44.56,-98.93
57683,45.98,-102.1
57700,44.09,-103.28
57701,44.09,-103.21
57702,44.05,-103.34
57703,44.05,-103.13
57706,44.14,-103.09
57708,44.27,-103.42
57709,44.08,-103.32
57714,43.31,-101.93
57716,43.13,-102.17
57717,44.77,-103.83
57718,44.17,-103.33
57719,44.12,-103.06
57720,45.55,-103.58
57722,43.47,-102.99
57724,45.62,-103.93
57725,43.94,-102.81
57729,44.31,-102.1
57730,43.79,-103.64
57732,44.34,-103.71
57735,43.42,-103.9
57736,44.34,-102.42
57737,44.56,-102.58
57738,43.68,-103.24
57741,44.41,-103.46
57742,44.65,-103.68
57744,43.8,-103.08
57745,43.97,-103.63
57747,43.4,-103.51
57748,44.59,-101.99
57750,43.65,-101.94
57751,43.89,-103.42
57752,43.39,-102.18
57754,44.31,-103.83
57755,45.87,-103.29
57756,43.24,-102.5
57758,45.03,-102.78
57759,44.2,-103.54
57760,44.85,-103.32
57761,44.13,-102.79
57762,44.69,-103.59
57763,43.18,-103.23
57764,43.26,-102.77
57765,44.94,-102.42
57766,43.36,-103.23
57767,44.11,-102.59
57769,44.24,-103.34
57770,43.05,-102.57
57772,43.33,-102.38
57773,43.61,-103.6
57774,43.16,-103.71
57775,44.04,-102.08
57776,45.58,-103.49
57777,44.74,-102.46
57778,44.08,-103.85
57779,44.58,-103.75
57780,43.73,-102.42
57782,43.24,-103.53
57783,44.49,-103.88
57785,44.41,-103.47
57787,44.62,-102.77
57788,44.6,-103.37
57790,44.02,-102.24
57791,44.07,-102.48
57792,44.56,-102.42
57793,44.47,-103.63
57794,43.14,-102.37
57796,43.99,-102.24
57799,44.49,-103.87
57840,44.8,-98.2
57841,45.63,-98.7
57949,42.51,-96.5
58000,48.23,-101.27
58001,46.45,-96.73
58002,46.86,-97.21
58004,47.03,-97.25
58005,47.06,-96.95
58006,47.1,-97.21
58007,47.02,-97.46
58008,46.3,-97
58009,47.33,-97.25
58011,46.92,-97.54
58012,46.91,-97.19
58013,46.08,-97.36
58014,46.78,-97.35
58015,46.58,-96.82
58016,47.35,-97.46
58017,46.06,-97.81
58018,46.44,-96.89
58021,46.73,-97.08
58027,46.63,-97.6
58029,47.12,-97.39
58030,46.04,-96.67
58031,46.77,-97.67
58032,46.1,-97.64
58033,46.45,-97.92
58035,47.25,-97.43
58036,47.15,-96.96
58038,47.25,-96.99
58039,46.15,-96.81
58040,46.21,-97.67
58041,46.05,-96.91
58042,46.98,-96.93
58043,45.98,-97.57
58045,47.39,-97.05
58046,47.29,-97.75
58047,46.72,-96.87
58048,47.2,-97.22
58049,46.66,-97.99
58051,46.63,-97.02
58052,46.65,-97.28
58053,46.07,-97.19
58054,46.43,-97.68
58056,47.25,-97.94
58057,46.45,-97.25
58058,46.17,-96.98
58059,46.84,-97.12
58060,46.25,-97.45
58061,46.27,-96.88
58062,46.67,-97.82
58063,46.95,-97.82
58064,47.15,-97.6
58065,46.65,-98.2
58067,46.07,-97.5
58068,46.56,-97.44
58069,46.23,-97.85
58071,46.93,-97.69
58072,46.93,-98.02
58074,46.28,-96.92
58075,46.28,-96.68
58076,46.27,-96.61
58077,46.53,-96.94
58078,46.88,-96.91
58079,46.88,-97.36
58081,46.28,-97.13
